-1.07849745754065 	-1.10289643102103 	-1.12790953086255 	-1.15349448185673 	-1.17959492085748 	-1.20613846605345 	-1.23303486482022 	-1.26017436601622 	-1.28742650610489 	-1.31463954069806 	-1.34164078649987 	-1.36823815277138 	-1.39422312371788 	-1.41937539073149 	-1.44346921639978 	-1.46628143850217 	-1.48760080225431 	-1.50723806896164 	-1.52503613021317 	-1.54087920869994 	-1.55470019622523 	-1.5664852946815 	-1.57627538392909 	-1.58416390349404 	-1.59029143654061 	-1.59483754769976 	-1.59801068488563 	-1.6000370712908 	-1.60114948488157 	-1.6015766775889 	-1.60153397218646 	-1.60121534227106 	-1.60078707195971 	-1.6003829340601 	-1.60010072996207 	-1.6 	-1.60010072996207 	-1.6003829340601 	-1.60078707195971 	-1.60121534227106 	
-1.09891286582975 	-1.12487856387097 	-1.1515801420139 	-1.17897946212897 	-1.20702247635457 	-1.2356366342882 	-1.26472826700325 	-1.29418011533766 	-1.32384923461728 	-1.35356557712113 	-1.38313161784239 	-1.41232343386656 	-1.44089365330318 	-1.46857663348393 	-1.49509608914975 	-1.5201751580704 	-1.54354857121231 	-1.56497622125896 	-1.58425706008089 	-1.60124198659137 	-1.61584429598352 	-1.62804640699303 	-1.63790196974597 	-1.64553302263546 	-1.65112249929375 	-1.65490295241706 	-1.65714274684179 	-1.65813111980358 	-1.65816341629911 	-1.65752753985544 	-1.65649229925966 	-1.65529796491334 	-1.65414903888084 	-1.65320902607887 	-1.65259687944255 	-1.65238476954406 	-1.65259687944255 	-1.65320902607887 	-1.65414903888084 	-1.65529796491334 	
-1.11964911099466 	-1.14729123398933 	-1.17581135863882 	-1.20517824350762 	-1.23534296362686 	-1.26623550661276 	-1.2977611812187 	-1.32979701836223 	-1.36218843657446 	-1.39474655076351 	-1.42724661494482 	-1.45942818717963 	-1.49099765928811 	-1.52163376710067 	-1.55099654838941 	-1.57873991361189 	-1.60452753400332 	-1.6280511716808 	-1.64904997145131 	-1.66732874510213 	-1.68277306158614 	-1.69535912775951 	-1.70515702887458 	-1.71232680006375 	-1.71710782112696 	-1.71980292830557 	-1.72075922005613 	-1.7203477035549 	-1.71894370986391 	-1.71690951606209 	-1.71458000860443 	-1.71225164618082 	-1.71017452836043 	-1.70854708994411 	-1.70751281784443 	-1.70715839910528 	-1.70751281784443 	-1.70854708994411 	-1.71017452836043 	-1.71225164618082 	
-1.14064841568734 	-1.17007948419259 	-1.20055373553919 	-1.23205042687175 	-1.26452956889933 	-1.29792755774549 	-1.33215237037554 	-1.36707849688034 	-1.40254190705641 	-1.43833550570892 	-1.47420571235602 	-1.50985098454234 	-1.54492324971676 	-1.57903325885344 	-1.61176075175379 	-1.64266995800963 	-1.67133031039239 	-1.69734135116735 	-1.72035980033485 	-1.74012586397864 	-1.75648537880104 	-1.76940455633814 	-1.77897498654664 	-1.78540803353421 	-1.78901944860739 	-1.79020649762182 	-1.7894207933685 	-1.78714018771591 	-1.78384259209031 	-1.77998370001768 	-1.77597957088625 	-1.77219413720233 	-1.76893105438644 	-1.7664289578397 	-1.76485909212924 	-1.76432436556492 	-1.76485909212924 	-1.7664289578397 	-1.76893105438644 	-1.77219413720233 	
-1.16183846832276 	-1.19317190936765 	-1.22573950605845 	-1.25953562101162 	-1.29453425765978 	-1.33068358974361 	-1.36789969724198 	-1.4060596401721 	-1.44499415948998 	-1.48448051231509 	-1.52423622544899 	-1.56391486672607 	-1.60310523882256 	-1.64133560698457 	-1.67808455452812 	-1.71279967287853 	-1.74492442059401 	-1.77393211681711 	-1.79936434026703 	-1.82086937281643 	-1.83823529411765 	-1.85141240174278 	-1.86052101883813 	-1.86584322154507 	-1.86779990726208 	-1.866917093073 	-1.86378671724284 	-1.85902727887599 	-1.8532486108437 	-1.84702344048426 	-1.84086668944939 	-1.83522208747768 	-1.8304547985374 	-1.82684837390157 	-1.82460434486678 	-1.82384301035021 	-1.82460434486678 	-1.82684837390157 	-1.8304547985374 	-1.83522208747768 	
-1.18313051408846 	-1.21647808089751 	-1.25127919040057 	-1.28754908117339 	-1.32528230494966 	-1.36444606293785 	-1.40497226137468 	-1.44674831881082 	-1.48960694192158 	-1.53331536949232 	-1.57756498123498 	-1.62196267336188 	-1.66602596788336 	-1.70918433164598 	-1.75078943400086 	-1.79013679550624 	-1.82650019490339 	-1.85917815998947 	-1.88754903588447 	-1.91112811461452 	-1.92961812733328 	-1.94294410230717 	-1.95126575093074 	-1.9549648091594 	-1.95460985745443 	-1.95090540463739 	-1.94463417451792 	-1.93660122738958 	-1.92758635442397 	-1.91830815924219 	-1.90940039245046 	-1.90139904591297 	-1.89473761214335 	-1.88974762650222 	-1.88666186283227 	-1.88561808316413 	-1.88666186283226 	-1.88974762650222 	-1.89473761214335 	-1.90139904591297 	
-1.20441752840471 	-1.23988595135318 	-1.27705801930703 	-1.31597691351609 	-1.35666603378745 	-1.39912114713751 	-1.44330062637642 	-1.48911362726727 	-1.53640624054591 	-1.58494598873419 	-1.6344055656212 	-1.68434746997617 	-1.73421214421688 	-1.78331326916544 	-1.83084470167572 	-1.87590369706992 	-1.91753393270731 	-1.95478894419083 	-1.98681189668696 	-2.01292203179605 	-2.03269352190161 	-2.04601109380273 	-2.05309012737303 	-2.05445654076059 	-2.05089110096549 	-2.0433504007524 	-2.03288007934592 	-2.02053448270809 	-2.00731233473945 	-1.99411238800255 	-1.98170830795723 	-1.97073910981753 	-1.96171030840031 	-1.95500106355343 	-1.95087341293581 	-1.94948071531432 	-1.95087341293581 	-1.95500106355343 	-1.96171030840031 	-1.97073910981753 	
-1.22557261901595 	-1.26325940710237 	-1.30293235318873 	-1.34467101862953 	-1.38853789280064 	-1.43456952498249 	-1.4827649852072 	-1.53307120378903 	-1.5853648810748 	-1.63943099400468 	-1.69493855606486 	-1.75141531947787 	-1.80822460887313 	-1.86454937682267 	-1.91939053581232 	-1.97158790124106 	-2.01987149998237 	-2.06294725242632 	-2.09961345324085 	-2.12889409500347 	-2.15016528866815 	-2.16324675322229 	-2.16843539093115 	-2.16647202225772 	-2.1584501603414 	-2.14568975822315 	-2.12960389698647 	-2.11158208706166 	-2.09290404435567 	-2.07468739424627 	-2.05786513800002 	-2.04318492455555 	-2.03122153611053 	-2.02239521347284 	-2.01699034532576 	-2.01517088743951 	-2.01699034532576 	-2.02239521347284 	-2.03122153611053 	-2.04318492455555 	
-1.24644784650475 	-1.28643620127873 	-1.32872636876927 	-1.37344407144079 	-1.42070316191167 	-1.47059616352459 	-1.5231812987468 	-1.57846511757835 	-1.63637984847321 	-1.69675482245242 	-1.75928194193954 	-1.82347641472921 	-1.88863610379157 	-1.95380599822645 	-2.01775826169459 	-2.07900207900208 	-2.13583902630942 	-2.18647593872006 	-2.22919560903423 	-2.26256643467099 	-2.28565112725684 	-2.29816258495197 	-2.30052203735219 	-2.2938016103313 	-2.27956912585377 	-2.25967998443616 	-2.23606797749979 	-2.21057484598909 	-2.18483737503069 	-2.16023156392806 	-2.1378617250415 	-2.11857855264787 	-2.10301162901963 	-2.09160550055287 	-2.08465228909328 	-2.08231682518141 	-2.08465228909328 	-2.09160550055287 	-2.10301162901963 	-2.11857855264787 	
-1.26687369535868 	-1.30922656881532 	-1.3542293923334 	-1.40206499188211 	-1.45291279292504 	-1.50693955291729 	-1.56428577630588 	-1.62504634808874 	-1.68924367337278 	-1.756791540498 	-1.82744828439452 	-1.90075902586387 	-1.97598938335317 	-2.05205773784558 	-2.1274801972971 	-2.20035104400545 	-2.268388561642 	-2.32907561319013 	-2.37990850656537 	-2.41873282116085 	-2.44409936210622 	-2.45554080106953 	-2.45367687731437 	-2.44011037918409 	-2.41715166240934 	-2.38746380314295 	-2.35372778801381 	-2.31839451824748 	-2.28354487236936 	-2.25084417067978 	-2.22156149666927 	-2.196623730415 	-2.17668115994786 	-2.162170035679 	-2.15336431785267 	-2.15041332228188 	-2.15336431785267 	-2.162170035679 	-2.17668115994786 	-2.196623730415 	
