-0.20879313291337	-0.223211932268473	-0.238647417567112	-0.255119190290023	-0.272627964607859	-0.291149588448483	-0.31062829043203	-0.330969388834989	-0.352031881524577	-0.373621558081107	-0.395485517772694	-0.417309201702288	-0.43871719532292	-0.459279052181757	-0.47852115049905	-0.495945060600878	-0.511052066385492	-0.523372426549373	-0.532496860063031	-0.538106854327492	-0.54	-0.538106854327492	-0.532496860063031	-0.523372426549373	-0.511052066385492	-0.495945060600878	-0.47852115049905	-0.459279052181757	-0.438717195322919	-0.417309201702288	-0.395485517772694	-0.373621558081107	-0.352031881524577	-0.330969388834989	-0.310628290432029	-0.291149588448483	-0.272627964607859	-0.255119190290023	-0.238647417567112	-0.223211932268473	
-0.214065867338451	-0.229631200058596	-0.246403584681214	-0.264426083186245	-0.283722680705134	-0.304290870405223	-0.326092934054508	-0.349046101497018	-0.373012014145522	-0.39778623774485	-0.423088952657761	-0.44855835132794	-0.473748609832748	-0.498134451448972	-0.521124137450233	-0.54208206794863	-0.560360988619633	-0.57534215266404	-0.586479943944827	-0.593345863989625	-0.595665933284954	-0.593345863989625	-0.586479943944827	-0.57534215266404	-0.560360988619633	-0.54208206794863	-0.521124137450233	-0.498134451448971	-0.473748609832748	-0.44855835132794	-0.423088952657761	-0.39778623774485	-0.373012014145522	-0.349046101497018	-0.326092934054508	-0.304290870405223	-0.283722680705134	-0.264426083186245	-0.246403584681214	-0.229631200058596	
-0.218934347361485	-0.235690911015642	-0.253871797838404	-0.273551184557443	-0.294785292600326	-0.317603431534438	-0.341997006683202	-0.367906539923043	-0.395207052953231	-0.423692600482528	-0.453061316983594	-0.482903013875611	-0.51269202954257	-0.541788508675816	-0.569451314161126	-0.594865074568588	-0.617182241006186	-0.635578483838222	-0.649316661985316	-0.657811676517749	-0.660686728395062	-0.657811676517749	-0.649316661985316	-0.635578483838222	-0.617182241006186	-0.594865074568588	-0.569451314161126	-0.541788508675815	-0.51269202954257	-0.482903013875611	-0.453061316983594	-0.423692600482528	-0.39520705295323	-0.367906539923043	-0.341997006683202	-0.317603431534438	-0.294785292600326	-0.273551184557443	-0.253871797838404	-0.235690911015642	
-0.223265118344205	-0.241241970690368	-0.260888346052913	-0.282318791870298	-0.30563300242089	-0.330905357826677	-0.35817146321944	-0.387411474424948	-0.418530335037318	-0.451335610346023	-0.485514424051374	-0.52061207103383	-0.556016084013654	-0.590950620389289	-0.624486589159969	-0.655572418694108	-0.683088272799003	-0.705922660479198	-0.723065172761822	-0.733703715267597	-0.737310875139607	-0.733703715267597	-0.723065172761822	-0.705922660479198	-0.683088272799003	-0.655572418694108	-0.624486589159969	-0.590950620389289	-0.556016084013654	-0.520612071033829	-0.485514424051374	-0.451335610346023	-0.418530335037318	-0.387411474424948	-0.35817146321944	-0.330905357826677	-0.30563300242089	-0.282318791870298	-0.260888346052913	-0.241241970690368	
-0.226905332469511	-0.246109771306211	-0.267256666599728	-0.2905118315494	-0.316032169735993	-0.343953997534191	-0.37437716552715	-0.407344314774297	-0.442814923557383	-0.480634448018754	-0.520499947890098	-0.56192518187238	-0.604210194137318	-0.646422595769517	-0.68739944052101	-0.725778830870018	-0.760068056197046	-0.788749393571908	-0.810415964883575	-0.823920111424157	-0.828508979206049	-0.823920111424157	-0.810415964883575	-0.788749393571908	-0.760068056197046	-0.725778830870018	-0.68739944052101	-0.646422595769516	-0.604210194137317	-0.56192518187238	-0.520499947890098	-0.480634448018754	-0.442814923557382	-0.407344314774297	-0.37437716552715	-0.343953997534191	-0.316032169735993	-0.2905118315494	-0.267256666599728	-0.246109771306211	
-0.229682950458567	-0.250093319397721	-0.272744826727006	-0.297866950332999	-0.32569009434175	-0.356433382662933	-0.390286864893634	-0.427386768172673	-0.467782611606103	-0.511395619550363	-0.557969164958642	-0.607014178267921	-0.657755677371737	-0.709090578731813	-0.759570903888714	-0.807428771839124	-0.850657888769687	-0.88715845911158	-0.914937980645465	-0.932341873744185	-0.938271604938272	-0.932341873744185	-0.914937980645465	-0.887158459111579	-0.850657888769687	-0.807428771839124	-0.759570903888713	-0.709090578731813	-0.657755677371736	-0.607014178267921	-0.557969164958642	-0.511395619550363	-0.467782611606103	-0.427386768172673	-0.390286864893634	-0.356433382662933	-0.32569009434175	-0.297866950332998	-0.272744826727006	-0.250093319397721	
-0.23140819600944	-0.252965745791339	-0.27708441033989	-0.304070832426142	-0.334247507863708	-0.36794132514079	-0.405465097056591	-0.447089716355477	-0.493004406824161	-0.543262878385802	-0.597714454028185	-0.655921956852546	-0.717072835600733	-0.779896802204651	-0.842611342715583	-0.90292341809712	-0.958117182995894	-1.00524836610718	-1.04144271738335	-1.06426132429043	-1.07206105582729	-1.06426132429043	-1.04144271738335	-1.00524836610718	-0.958117182995893	-0.90292341809712	-0.842611342715582	-0.779896802204651	-0.717072835600733	-0.655921956852545	-0.597714454028185	-0.543262878385802	-0.49300440682416	-0.447089716355477	-0.405465097056591	-0.36794132514079	-0.334247507863708	-0.304070832426142	-0.27708441033989	-0.252965745791339	
-0.231876687521557	-0.254476804156648	-0.279971637367706	-0.308758815304307	-0.341273074008346	-0.377977613190975	-0.41934729797432	-0.465840047750107	-0.517851934262329	-0.575651102512306	-0.639286273735511	-0.708468293483566	-0.782429238672211	-0.85977414181742	-0.93835540741842	-1.01521662792734	-1.08666340917076	-1.14851237017878	-1.19653450158459	-1.22704471993619	-1.23751524092665	-1.22704471993619	-1.19653450158459	-1.14851237017878	-1.08666340917076	-1.01521662792734	-0.93835540741842	-0.85977414181742	-0.782429238672211	-0.708468293483565	-0.639286273735511	-0.575651102512306	-0.517851934262329	-0.465840047750106	-0.41934729797432	-0.377977613190975	-0.341273074008346	-0.308758815304307	-0.279971637367706	-0.254476804156648	
-0.230874686695607	-0.254358039784023	-0.281071721751994	-0.311517216338137	-0.34626176905589	-0.385935608523028	-0.431220664058309	-0.482825676282033	-0.541440712702441	-0.607662228667746	-0.681878748048056	-0.764108531928315	-0.853786793551967	-0.949514394301754	-1.04880518409219	-1.14790393929642	-1.24178083450662	-1.32441837681027	-1.3894618285487	-1.43118704475816	-1.44557823129252	-1.43118704475816	-1.3894618285487	-1.32441837681027	-1.24178083450662	-1.14790393929642	-1.04880518409219	-0.949514394301754	-0.853786793551967	-0.764108531928315	-0.681878748048056	-0.607662228667746	-0.541440712702441	-0.482825676282033	-0.431220664058309	-0.385935608523028	-0.34626176905589	-0.311517216338137	-0.281071721751994	-0.254358039784023	
-0.22818685803944	-0.252331316344484	-0.280027586241762	-0.311891086109203	-0.348639631469589	-0.391100630285519	-0.44021099014064	-0.497003388323886	-0.562569202780151	-0.637984151220202	-0.724178174422174	-0.821728200321761	-0.930555159526952	-1.04952191087721	-1.17596562826477	-1.30526293951436	-1.4306102672245	-1.54326586247175	-1.63346855355599	-1.69204717004338	-1.71238096174552	-1.69204717004338	-1.63346855355599	-1.54326586247175	-1.4306102672245	-1.30526293951436	-1.17596562826477	-1.04952191087721	-0.930555159526952	-0.82172820032176	-0.724178174422174	-0.637984151220202	-0.562569202780151	-0.497003388323885	-0.44021099014064	-0.391100630285519	-0.348639631469589	-0.311891086109203	-0.280027586241762	-0.252331316344484	
-0.223606797749979	-0.248121275841698	-0.276474021958187	-0.309399263961815	-0.347777897261078	-0.392659675267781	-0.445281869869104	-0.50707766267352	-0.579662543151147	-0.664779539609178	-0.764173987077449	-0.879356961798138	-1.01120816305102	-1.15937518100374	-1.32146744072771	-1.49214675955148	-1.66239596438925	-1.81945576237991	-1.94799842392802	-2.03281212567616	-2.0625	-2.03281212567616	-1.94799842392802	-1.81945576237991	-1.66239596438925	-1.49214675955148	-1.32146744072771	-1.15937518100374	-1.01120816305102	-0.879356961798137	-0.764173987077449	-0.664779539609178	-0.579662543151147	-0.507077662673519	-0.445281869869104	-0.392659675267781	-0.347777897261078	-0.309399263961815	-0.276474021958187	-0.248121275841697	
-0.216950337706363	-0.241472021631921	-0.270058110758811	-0.303558467203078	-0.343019737871551	-0.389727955860091	-0.445254924185949	-0.511503089457768	-0.590737478001318	-0.685582583951624	-0.798944727411956	-0.933794755253551	-1.09271399187217	-1.2770804602993	-1.48578743100811	-1.71351128549909	-1.94886980260378	-2.17335206661563	-2.3623984454824	-2.48978810429239	-2.53488202206151	-2.48978810429239	-2.3623984454824	-2.17335206661562	-1.94886980260377	-1.71351128549909	-1.48578743100811	-1.2770804602993	-1.09271399187217	-0.933794755253551	-0.798944727411956	-0.685582583951624	-0.590737478001318	-0.511503089457768	-0.445254924185948	-0.389727955860091	-0.343019737871551	-0.303558467203078	-0.270058110758811	-0.241472021631921	
